tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
"1205439151983800322","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","2n502dWt0IYpFTpgH9KfUxJBEETXDBUXSmaSjIt9Ds=","Moçambique","I'm from Pemba. Peace and prosperity of Mozambique is my biggest dream! 🙏🏽Paz e harmonia: eis a verdadeira riqueza da Nação.",,937,979,"2019-09-16","en","en","@abbytza1 Make her laugh so hard she closes her eyes😅😅😅","2019-12-13 10:47","Twitter Web App","771198961596018689","1.205343251965907e+18",,"False",,,"absent","absent",0,0,1,0,"[]","[]","['771198961596018689']"
"1210159330667978752","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻",,1269,1156,"2019-07-03","fr","fr","Ce jeudi matin, des flammes se sont déclenchées au marché, se propageant à plusieurs commerces. Les services de secours et de sécurité ont été rapidement dépêchés sur les lieux.#RCA https://t.co/8COrRshetr","2019-12-26 11:24","Twitter Web App","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","1.2101593223800218e+18",,"False",,,"absent","absent",0,0,0,0,"['RCA']","[]","[]"
"1193820508049018880","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=",,"A Pharmacist to be 💊  21, born in Nawa  🇸🇾",,3357,3308,"2019-11-06","en","en","@Eljarh Hi, have a look at this video: #Turkey has to stop its evil madness. I wonder how many more soldiers are out there in #Libya. https://t.co/4s3PA6rPo4","2019-11-11 09:19","Twitter Web App","97379585","1.1935946739919544e+18","1.193182788297646e+18","False",,,"absent","absent",0,0,0,0,"['Turkey', 'Libya']","['https://twitter.com/x_m6y/status/1193182788297646081']","['97379585']"
"1210517471859482625","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻",,1269,1156,"2019-07-03","fr","fr","Personne ne s’est adressé à la police à propos de l’attaque, de plus, il s’est avéré que la photo de la victime était en réalité la photo d’une victime de l’effondrement d’une maison au Bangladesh en 2013. Preuve : https://t.co/N9a4geY63O","2019-12-27 11:07","Twitter Web App","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","1.2105174691248742e+18",,"False",,,"absent","absent",0,1,0,1,"[]","['https://edition.cnn.com/2013/04/25/world/asia/bangladesh-building-collapse/']","[]"
"1189897935166808065","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻",,1269,1156,"2019-07-03","fr","fr","Puisque nous connaissons le propriétaire de ces pages en personne, nous pouvons déclarer avec certitude qu'il gérait ses pages en n'exprimant que son opinion personnelle, ses préoccupations quant à l'avenir du pays et les pensées des personnes qui lui étaient proches.","2019-10-31 13:32","Twitter Web App","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","1.189897931610116e+18",,"False",,,"absent","absent",0,1,0,0,"[]","[]","[]"
"1209772153522065409","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻",,1269,1156,"2019-07-03","fr","fr","Selon les données préliminaires, les partisants de Jean-Serge #Bokassa ont mis le feu. Après l’incendie, le bâtiment est dans un état grave. Le toit et presque tous les murs se sont effondrés. #Centrafrique https://t.co/tSHC1TNRvl","2019-12-25 09:45","Twitter Web App","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","1.2097721452802417e+18",,"False",,,"absent","absent",1,3,1,0,"['Bokassa', 'Centrafrique']","[]","[]"
"1205095250454351872","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=",,"A Pharmacist to be 💊  21, born in Nawa  🇸🇾",,3357,3308,"2019-11-06","en","en","@swilkinsonbc An example of #IsraeliCrimes","2019-12-12 12:01","Twitter Web App","4249826728","1.2048209915217674e+18",,"False",,,"absent","absent",0,0,0,0,"['IsraeliCrimes']","[]","['4249826728']"
"1208784490878906368","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","r69kGNjtBCQOQc8nW3IJvAk3X9bDkldxiFev+MZNH4=","Harare, Zimbabwe","I'm an aspiring blogger from Zimbabwe🇿🇼. Uncovering the beauty and true potential of my homeland🙏",,3141,1670,"2019-06-19","en","en","@Gary161718 absolutely right!","2019-12-22 16:20","Twitter Web App","3745006937","1.2087821317926257e+18",,"False",,,"absent","absent",0,0,1,0,"[]","[]","['3745006937']"
"1201533744689143811","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","Kinshasa","Le plus grand bien d'un homme est sa patrie. Fier d'être Congolais. 🇨🇩",,222,397,"2019-11-18","en","fr","Les photos des vainqueurs de la soirée #MissMisterRDC2020 et une photo de l’invitée spéciale Vanessa Caixeiro#RDC #Concours #Beauté https://t.co/6oHp9H0hWr","2019-12-02 16:09","Twitter Web App","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","1.201532209729065e+18",,"False",,,"absent","absent",0,0,0,0,"['MissMisterRDC2020', 'RDC', 'Concours', 'Beauté']","[]","[]"
"1209816794338385920","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=",,"A Pharmacist to be 💊  21, born in Nawa  🇸🇾",,3357,3308,"2019-11-06","en","en","@realDonaldTrump @DottAngeloC Not to you 🇸🇾","2019-12-25 12:42","Twitter Web App","25073877","1.2098126646015222e+18",,"False",,,"absent","absent",0,0,0,0,"[]","[]","['25073877', '983447250557898752']"
"1204011167301210112","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","Kinshasa","Le plus grand bien d'un homme est sa patrie. Fier d'être Congolais. 🇨🇩",,222,397,"2019-11-18","en","fr","Les sanctions contre Lambert Mende et Roger Kibelisa ont été levées. Leurs candidatures ont été retirés de la liste des sanctions de l'#UE.","2019-12-09 12:13","Twitter Web App","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","1.2039703562241024e+18",,"False",,,"absent","absent",0,0,0,1,"['UE']","[]","[]"
"1201540985894920195","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","Kinshasa","Le plus grand bien d'un homme est sa patrie. Fier d'être Congolais. 🇨🇩",,222,397,"2019-11-18","en","fr","@Lacroix_UN @MONUSCO La mission onusienne est largement critiquée en #RDC à l’heure actuelle. Les #Congolais sont mécontent de son inaction. Aujourd'hui, un #manifestant a été tué par balle et cinq ont été blessés  à #Beni lors d’une autre protestation contre la présence des #NationsUnies. https://t.co/pXaWbDfzq2","2019-12-02 16:37","Twitter Web App","bNO7ey5HADuZDOHck3BjCy4ICubjYqkOmmTJZ+C2po4=","1.2015385819967447e+18",,"False",,,"absent","absent",0,1,0,0,"['RDC', 'Congolais', 'manifestant', 'Beni', 'NationsUnies']","[]","['1347628122', '48359021']"
"1211659587100839942","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=",,"A Pharmacist to be 💊  21, born in Nawa  🇸🇾",,3357,3308,"2019-11-06","en","en","@realDonaldTrump @foxandfriends Anyone who says good things about you is not respected at all.","2019-12-30 14:45","Twitter Web App","25073877","1.2116552872471265e+18",,"False",,,"absent","absent",0,0,0,0,"[]","[]","['25073877', '15513604']"
"1157255170042019842","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan Some exclusives",,1058,1544,"2019-06-17","en","en","@pofsita Sure.","2019-08-02 11:41","Twitter Web App","832978129857687552","1.1572509421500416e+18",,"False",,,"absent","absent",0,0,0,0,"[]","[]","['832978129857687552']"
"1209419241750966272","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=","cwRjg3nOBDFVJA7i5r64223mY4CECaEbxBZsYhnhOjM=",,"A Pharmacist to be 💊  21, born in Nawa  🇸🇾",,3357,3308,"2019-11-06","en","sv","@fras99 Honor.","2019-12-24 10:23","Twitter Web App","216385227","1.209127534765527e+18",,"False",,,"absent","absent",0,0,0,0,"[]","[]","['216385227']"
"1154313583049748480","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan Some exclusives",,1058,1544,"2019-06-17","en","en","@GhassanAliomer I hope so..  but I couldn't find any photos that prove he's in prison now, maybe they'll come up later 🤔","2019-07-25 08:52","Twitter Web App","236800525","1.1541003375292293e+18",,"False",,,"absent","absent",0,0,0,0,"[]","[]","['236800525']"
"1155800121315123200","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","L+dolgHlCcBt5BpjwcMQbn4yULFlp65BBv2+EXtWZE=","Khartoum","Sudanese | truth fighter | activist | #BlueForSudan Some exclusives",,1058,1544,"2019-06-17","en","en","@GhassanAliomer Amazing! Thanks !!👍","2019-07-29 11:19","Twitter Web App","236800525","1.1557951546384466e+18",,"False",,,"absent","absent",0,0,1,0,"[]","[]","['236800525']"
"1159479010402938880","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","hlcL1xramSEg3QD+vcCfnGsM4JcXCnv0n56t5pEpr8=","République centrafricaine","Je fais mon blog || je viens de #RCA 🇨🇫 || je suis fan de l'Équipe nationale de ⚽️ || Le plus important c'est la paix 🙏🏻",,1269,1156,"2019-07-03","fr","fr","@Ozaguin75 a appelé la communauté internationale à augmenter le financement en direction du @WFP_FR #PAM pour qu'il puisse faire face à l'insécurité alimentaire grandissante en #Centrafrique Merci frérot 🙏 https://t.co/UKyxitd1Nu","2019-08-08 14:58","Twitter Web App","833112012792147971",,,"False",,,"absent","absent",0,0,0,0,"['PAM', 'Centrafrique']","[]","['833112012792147971', '299562197']"
